lon,lat,type,loctype,address,north,south,east,west,locality,postal_town,administrative_area_level_2,administrative_area_level_1,country,administrative_area_level_4,postal_code,route,neighborhood,political,establishment,street_number,administrative_area_level_3,locality.1,premise,campground,colloquial_area,bus_station,subpremise,postal_code_suffix,route.1,bar,political.1,premise.1,art_gallery,airport,archipelago
-5.2947749,50.21277,locality,approximate,"camborne, uk",50.2428695,50.1882587,-5.2689965,-5.3858825,Camborne,NA,Cornwall,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1227744,52.4572203,administrative_area_level_4,approximate,"tibenham, norwich, uk",52.4764128,52.4423586,1.1618746,1.0927232,NA,Norwich,Norfolk,England,United Kingdom,Tibenham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.0971289,52.43614239999999,administrative_area_level_4,approximate,"winfarthing, uk",52.4602565,52.4134356,1.1160987,1.0638018,NA,NA,Norfolk,England,United Kingdom,Winfarthing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4391807,51.5217855,establishment,geometric_center,"abbotts dr, stanford-le-hope ss17 7bw, uk",51.5231344802915,51.5204365197085,0.440529680291502,0.4378317197084979,NA,Stanford-le-Hope,Essex,England,United Kingdom,NA,SS17 7BW,Abbotts Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.590343,55.0119467,locality,approximate,"longbenton, newcastle upon tyne, uk",55.0185734,55.0087291,-1.5791229,-1.6010097,Longbenton,Newcastle upon Tyne,Tyne and Wear,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.254156,55.14577999999999,locality,approximate,"bellingham, hexham ne48, uk",55.15023060000001,55.1344307,-2.2404509,-2.2711491,Bellingham,Hexham,Northumberland,England,United Kingdom,NA,NE48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.0079517,54.5169053,locality,approximate,"bowes, barnard castle dl12 9hr, uk",54.5233816,54.510428,-1.9919443,-2.0239591,Bowes,Barnard Castle,County Durham,England,United Kingdom,NA,DL12 9HR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.0550425,54.84829939999999,locality,approximate,"blanchland, consett dh8 9ss, uk",54.854723,54.8418748,-2.0390351,-2.0710499000000002,Blanchland,Consett,Northumberland,England,United Kingdom,NA,DH8 9SS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.84723,54.962199,locality,approximate,"prudhoe, uk",54.97749049999999,54.94823330000001,-1.8224841,-1.8743306,Prudhoe,NA,Northumberland,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2689513,53.883675,establishment,rooftop,"station estate, station rd, tadcaster, north yorkshire ls24 9sg, uk",53.88502398029149,53.8823260197085,-1.267602319708498,-1.270300280291502,Tadcaster,North Yorkshire,North Yorkshire,England,United Kingdom,NA,LS24 9SG,Station Road,NA,NA,NA,NA,NA,NA,Station Estate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.741254,54.99106,political,approximate,"walbottle, newcastle upon tyne ne15 8jg, uk",54.9974609,54.9846581,-1.7252466,-1.7572614,NA,Newcastle upon Tyne,Tyne and Wear,England,United Kingdom,NA,NE15 8JG,NA,NA,Walbottle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6149389,55.30762799999999,political,approximate,"north broomhill, broomhill, morpeth ne65 9tp, uk",55.3139783,55.3012767,-1.5989315,-1.6309463,Broomhill,Morpeth,Northumberland,England,United Kingdom,NA,NE65 9TP,NA,NA,North Broomhill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6068038,55.1604107,locality,approximate,"guide post, choppington ne62, uk",55.16379080000001,55.1556516,-1.5994183,-1.6126209,Guide Post,Choppington,Northumberland,England,United Kingdom,NA,NE62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5655468,55.1622752,political,approximate,"west sleekburn, choppington ne62 5xg, uk",55.1686487,55.1559006,-1.5495394,-1.5815542,NA,Choppington,Northumberland,England,United Kingdom,NA,NE62 5XG,NA,NA,West Sleekburn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6325467,54.82294839999999,route,geometric_center,"charlaw cl, sacriston, durham dh7, uk",54.82434518029149,54.8216472197085,-1.6309588,-1.6337977,Sacriston,Durham,County Durham,England,United Kingdom,NA,DH7,Charlaw Close,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.625441,54.781012,locality,approximate,"bearpark, durham dh7, uk",54.7956368,54.77730949999999,-1.6125393,-1.6576001,Bearpark,Durham,County Durham,England,United Kingdom,NA,DH7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.427406,54.999424,locality,approximate,"south shields, uk",55.0084177,54.9532287,-1.3677931,-1.4727146,South Shields,NA,Tyne and Wear,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.253399,55.65132000000001,locality,approximate,"coldstream td12, uk",55.65905249999999,55.6461553,-2.2392271,-2.2650659,Coldstream,Coldstream,Scottish Borders,Scotland,United Kingdom,NA,TD12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.183333,55.71328099999999,locality,approximate,"upsettlington, berwick-upon-tweed td15 1su, uk",55.7195662,55.7069948,-2.1673256,-2.1993404,Upsettlington,Berwick-upon-Tweed,Scottish Borders,Scotland,United Kingdom,NA,TD15 1SU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.463809,55.706534,locality,approximate,"greenlaw, duns td10, uk",55.7112783,55.7028711,-2.4487602,-2.4706498,Greenlaw,Duns,Scottish Borders,Scotland,United Kingdom,NA,TD10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.178,56.96899999999999,political,approximate,"gordon, ballater ab35 5su, uk",56.9750816,56.9629174,-3.1619926,-3.1940074,NA,Ballater,Aberdeenshire,Scotland,United Kingdom,NA,AB35 5SU,NA,NA,Gordon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.4763449,55.56798999999999,locality,approximate,"roxburgh, kelso td5 8na, uk",55.5742985,55.56168049999999,-2.4603375,-2.4923523,Roxburgh,Kelso,Scottish Borders,Scotland,United Kingdom,NA,TD5 8NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.290937,55.54377299999999,locality,approximate,"town yetholm, kelso td5 8rr, uk",55.5500854,55.5374596,-2.2749296,-2.3069444,Town Yetholm,Kelso,Scottish Borders,Scotland,United Kingdom,NA,TD5 8RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.237142,55.727541,locality,approximate,"swinton quarter, duns td11 3je, uk",55.7338239,55.7212571,-2.2211346,-2.2531494,Swinton Quarter,Duns,Scottish Borders,Scotland,United Kingdom,NA,TD11 3JE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.459868,55.63670399999999,locality,approximate,"stichill, kelso td5 7tb, uk",55.6430015,55.63040549999999,-2.4438606,-2.4758754,Stichill,Kelso,Scottish Borders,Scotland,United Kingdom,NA,TD5 7TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.483271,54.875705,political,approximate,"penshaw, new herrington, houghton le spring dh4, uk",54.8790373,54.8696408,-1.4768412,-1.493952,New Herrington,Houghton le Spring,Tyne and Wear,England,United Kingdom,NA,DH4,NA,NA,Penshaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.5412042,54.837233,locality,approximate,"great lumley, chester le street dh3, uk",54.84411249999999,54.8335358,-1.5340716,-1.5516262,Great Lumley,Chester le Street,County Durham,England,United Kingdom,NA,DH3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.7235386,55.0137084,locality,approximate,"callerton, newcastle upon tyne ne5, uk",55.0156626,55.0114397,-1.7217009,-1.7272615,Callerton,Newcastle upon Tyne,Tyne and Wear,England,United Kingdom,NA,NE5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6977238,54.7897902,administrative_area_level_4,approximate,"esh, durham dh7, uk",54.8074643,54.772907,-1.6475321,-1.740932,NA,Durham,County Durham,England,United Kingdom,Esh,DH7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.740305,54.82232,locality,approximate,"lanchester, uk",54.8568783,54.7784162,-1.6895344,-1.9160474,Lanchester,NA,County Durham,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6325354,54.8364337,locality,approximate,"edmondsley, durham dh7, uk",54.8384593,54.8343864,-1.628172,-1.6387985,Edmondsley,Durham,County Durham,England,United Kingdom,NA,DH7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.9455030000000001,53.32135599999999,locality,approximate,"retford dn22, uk",53.3410127,53.3046893,-0.9145428999999998,-0.9723763,Retford,Retford,Nottinghamshire,England,United Kingdom,NA,DN22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.16144,52.243439,locality,approximate,"milton, cambridge, uk",52.2584582,52.2296274,0.1883351,0.1298413,Milton,Cambridge,Cambridgeshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2137547,51.3781135,locality,approximate,"reculver, herne bay, uk",51.3797766,51.3752631,1.2210275,1.1925317,Reculver,Herne Bay,Kent,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.262374,52.36591199999999,locality,approximate,"alconbury, huntingdon pe28, uk",52.3923548,52.33240139999999,-0.1971697,-0.2961578,Alconbury,Huntingdon,Cambridgeshire,England,United Kingdom,NA,PE28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.04537600000000001,51.552955,neighborhood,approximate,"lower clapton, london e5 0na, uk",51.5598924,51.5460165,-0.0293686,-0.0613834,NA,London,Greater London,England,United Kingdom,NA,E5 0NA,NA,Lower Clapton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.251143,51.664336,locality,approximate,"gelligaer, hengoed cf82, uk",51.6689362,51.6608548,-3.2421334,-3.2646779,Gelligaer,Hengoed,Caerphilly,Wales,United Kingdom,NA,CF82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.805476,51.656991,locality,approximate,"neath, uk",51.6982626,51.6182591,-3.7612876,-3.8580652,Neath,NA,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2525019,51.345178,locality,approximate,"bradford-on-avon, uk",51.3631739,51.3282564,-2.2269656,-2.2748896,Bradford-on-Avon,NA,Wiltshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.255712,51.417246,political,approximate,"cadoxton, barry cf63 1ld, uk",51.4242041,51.4102869,-3.2397046,-3.2717194,NA,Barry,Vale of Glamorgan,Wales,United Kingdom,NA,CF63 1LD,NA,NA,Cadoxton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.160248,51.680886,locality,approximate,"llanelli, uk",51.7727955,51.64495400000001,-4.0817296,-4.2345314,Llanelli,NA,Carmarthenshire,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.841789,51.660932,locality,approximate,"skewen, uk",51.6721711,51.6021014,-3.83088,-3.8907022000000002,Skewen,NA,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.4460652,55.294282,church,geometric_center,"moffat dg10 9rf, uk",55.29563098029149,55.29293301970849,-3.444716219708498,-3.447414180291502,NA,Moffat,Dumfries and Galloway,Scotland,United Kingdom,NA,DG10 9RF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.1195157,51.461514,locality,approximate,"chippenham, uk",51.4798953,51.439191,-2.089687,-2.1543029,Chippenham,Chippenham,Wiltshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.167653,50.978091,locality,approximate,"melbury abbas, shaftesbury sp7 0dx, uk",50.98511569999999,50.9710652,-2.1516456,-2.1836604,Melbury Abbas,Shaftesbury,Dorset,England,United Kingdom,NA,SP7 0DX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.27829,53.444858,political,approximate,"chorlton-cum-hardy, manchester, uk",53.45045289999999,53.4303736,-2.264965,-2.2934575,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,Chorlton-cum-Hardy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2544614,50.7401353,administrative_area_level_4,approximate,"whippingham, uk",50.74955110000001,50.7207301,-1.2382304,-1.2881143,NA,NA,Isle of Wight,England,United Kingdom,Whippingham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.444986,51.223068,locality,approximate,"leigh upon mendip, radstock ba3 5qn, uk",51.2300556,51.2160793,-2.4289786,-2.4609934,Leigh upon Mendip,Radstock,Somerset,England,United Kingdom,NA,BA3 5QN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.472517,56.831345,locality,approximate,"laurencekirk ab30, uk",56.8406868,56.8249909,-2.456495,-2.4850037,Laurencekirk,Laurencekirk,Aberdeenshire,Scotland,United Kingdom,NA,AB30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.25144,53.3173389,locality,approximate,"east barkwith, market rasen ln8 5ry, uk",53.324004,53.3106728,-0.2354326,-0.2674474,East Barkwith,Market Rasen,Lincolnshire,England,United Kingdom,NA,LN8 5RY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.3048409,51.550501,locality,approximate,"wembley, uk",51.5777382,51.5319687,-0.2614222,-0.3359656,Wembley,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.758301,50.7335769,locality,approximate,"bridport dt6, uk",50.7450041,50.7129535,-2.7375166,-2.7766978,Bridport,Bridport,Dorset,England,United Kingdom,NA,DT6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.86259,50.915842,locality,approximate,"allowenshay, hinton saint george ta17 8tb, uk",50.9228761,50.9088068,-2.8465826,-2.8785974,Allowenshay,Hinton Saint George,Somerset,England,United Kingdom,NA,TA17 8TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.300689,51.41233,locality,approximate,"kingston upon thames, uk",51.4372907,51.3977209,-0.2495432,-0.3168545,Kingston upon Thames,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.547886,51.1909,locality,approximate,"shepton mallet, uk",51.2033767,51.176401,-2.5203993,-2.5798578,Shepton Mallet,NA,Somerset,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.686683,50.763518,locality,approximate,"powerstock, bridport dt6 3td, uk",50.77057509999999,50.75645979999999,-2.6706756,-2.7026904,Powerstock,Bridport,Dorset,England,United Kingdom,NA,DT6 3TD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.798625,50.818824,locality,approximate,"broadwindsor, beaminster dt8 3qa, uk",50.8258728,50.8117741,-2.7826176,-2.8146324,Broadwindsor,Beaminster,Dorset,England,United Kingdom,NA,DT8 3QA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.75037,50.78976,locality,approximate,"netherbury, bridport dt6 5lu, uk",50.7968132,50.7827057,-2.7343626,-2.7663774,Netherbury,Bridport,Dorset,England,United Kingdom,NA,DT6 5LU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.050229,51.538571,neighborhood,approximate,"south hackney, london e9 7jr, uk",51.5455106,51.5316303,-0.0342216,-0.0662364,NA,London,Greater London,England,United Kingdom,NA,E9 7JR,NA,South Hackney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.782501,53.699729,locality,approximate,"brighouse, uk",53.7227802,53.67891770000001,-1.7481431,-1.8156997,Brighouse,NA,West Yorkshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.78838,53.692191,political,approximate,"rastrick, brighouse hd6 3el, uk",53.6987974,53.6855836,-1.7723726,-1.8043874,NA,Brighouse,West Yorkshire,England,United Kingdom,NA,HD6 3EL,NA,NA,Rastrick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.995406,53.916131,locality,approximate,"farnhill, keighley bd20 9bs, uk",53.9227022,53.9095588,-1.9793986,-2.0114134,Farnhill,Keighley,North Yorkshire,England,United Kingdom,NA,BD20 9BS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.988246,53.901785,locality,approximate,"cross hills, keighley bd20, uk",53.9072843,53.8984073,-1.9766438,-2.0020723,Cross Hills,Keighley,North Yorkshire,England,United Kingdom,NA,BD20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.3488983,53.38690459999999,locality,approximate,"altrincham, uk",53.4054926,53.3787789,-2.3388708,-2.3880483,Altrincham,Altrincham,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1872275,51.1091401,locality,approximate,"crawley, uk",51.1527353,51.0867581,-0.1337785,-0.2322959,Crawley,NA,West Sussex,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.950649,52.323786,locality,approximate,"spratton, northampton nn6, uk",52.3329283,52.3130932,-0.9428194,-0.9638989,Spratton,Northampton,Northamptonshire,England,United Kingdom,NA,NN6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.722885,51.99797299999999,political,approximate,"fenny stratford, bletchley, milton keynes mk2 2nb, uk",52.0048423,51.9911026,-0.7068776,-0.7388924,Bletchley,Milton Keynes,Milton Keynes,England,United Kingdom,NA,MK2 2NB,NA,NA,Fenny Stratford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0710647,51.50642999999999,establishment,rooftop,"50 st katharine's way, st katharine's & wapping, london e1w 1la, uk",51.50777898029149,51.5050810197085,-0.06971571970849796,-0.072413680291502025,NA,London,Greater London,England,United Kingdom,NA,E1W 1LA,Saint Katharine's Way,St Katharine's & Wapping,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.325858,51.062883,locality,approximate,"horsham, uk",51.0892285,51.0475379,-0.2820141,-0.3584041,Horsham,Horsham,West Sussex,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.898207,53.229497,locality,approximate,"tuxford, newark, uk",53.2422064,53.21218570000001,-0.8476444999999999,-0.9497375000000001,Tuxford,Newark,Nottinghamshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.465403,53.30128300000001,locality,approximate,"dunholme, lincoln ln2, uk",53.3105199,53.2903548,-0.4536726,-0.4897174,Dunholme,Lincoln,Lincolnshire,England,United Kingdom,NA,LN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.20555,53.384358,locality,approximate,"ludford, market rasen ln8 6aq, uk",53.3910126,53.3777024,-0.1895426,-0.2215574,Ludford,Market Rasen,Lincolnshire,England,United Kingdom,NA,LN8 6AQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.074825,53.379442,locality,approximate,"south cockerington, louth ln11 7ed, uk",53.3860974,53.3727856,0.0908324,0.0588176,South Cockerington,Louth,Lincolnshire,England,United Kingdom,NA,LN11 7ED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0863746,50.9757926,administrative_area_level_4,approximate,"wivelsfield, uk",50.9916796,50.9486346,-0.05268689999999999,-0.1163522,NA,NA,East Sussex,England,United Kingdom,Wivelsfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.254394,51.5608519,neighborhood,approximate,"neasden, london nw10 0ah, uk",51.56778809999999,51.5539146,-0.2383866,-0.2704014,NA,London,Greater London,England,United Kingdom,NA,NW10 0AH,NA,Neasden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0597581,51.4794402,route,geometric_center,"woolwich common, woolwich, london se18, uk",51.4824754,51.4759088,0.0619171,0.0586087,NA,London,Greater London,England,United Kingdom,NA,SE18,Woolwich Common,Woolwich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.205046,51.3221909,locality,approximate,"banstead, uk",51.3451932,51.2912324,-0.1606255,-0.2339664,Banstead,NA,Surrey,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.7469456,52.02588799999999,neighborhood,approximate,"northwick park, blockley, moreton-in-marsh gl56 9ll, uk",52.032753,52.0190219,-1.7309382,-1.762953,Blockley,Moreton-in-Marsh,Gloucestershire,England,United Kingdom,NA,GL56 9LL,NA,Northwick Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.998516,56.608576,locality,approximate,"glamis, forfar dd8 1rw, uk",56.6147164,56.6024346,-2.9825086,-3.0145234,Glamis,Forfar,Angus,Scotland,United Kingdom,NA,DD8 1RW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.731168,56.57084399999999,locality,approximate,"carmyllie, arbroath dd11 2qs, uk",56.5769905,56.5646965,-2.7151606,-2.7471754,Carmyllie,Arbroath,Angus,Scotland,United Kingdom,NA,DD11 2QS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.083014,56.59380299999999,locality,approximate,"eassie, forfar dd8 1sq, uk",56.59994580000001,56.5876592,-3.0670066,-3.0990214,Eassie,Forfar,Angus,Scotland,United Kingdom,NA,DD8 1SQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0293396,51.52026069999999,administrative_area_level_3,approximate,"london borough of tower hamlets, uk",51.5446859,51.484503,0.0098639,-0.0801899,NA,NA,Greater London,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,London Borough of Tower Hamlets,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.786879,51.75352600000001,locality,approximate,"ellesborough, aylesbury hp17 0xf, uk",51.7604328,51.7466182,-0.7708716,-0.8028864,Ellesborough,Aylesbury,Buckinghamshire,England,United Kingdom,NA,HP17 0XF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2627222,54.2035879,administrative_area_level_4,approximate,"thirkleby high and low with osgodby, thirsk yo7, uk",54.2304015,54.1805645,-1.2345426,-1.3110093,NA,Thirsk,North Yorkshire,England,United Kingdom,Thirkleby High and Low with Osgodby,YO7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.2997771,54.21683789999999,administrative_area_level_4,approximate,"bagby, thirsk yo7, uk",54.2349747,54.1990042,-1.2786832,-1.3344741,NA,Thirsk,North Yorkshire,England,United Kingdom,Bagby,YO7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
